pseudocode,item_group,item_id,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g
6612062,8,4,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,5,26,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,6,1,0,22,17,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,7,0,0,0,0,20,9,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,8,0,0,0,0,0,1,10,14,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,9,0,0,0,0,1,0,0,0,16,9,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,10,0,0,0,0,0,0,0,0,0,0,16,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0
6612062,8,11,0,0,0,0,0,0,0,0,0,0,0,0,8,12,7,12,0,0,0,0,0,0,0,0,0,0
6612062,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0
6615634,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615634,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615634,8,5,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615634,8,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615634,8,7,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615634,8,8,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615634,8,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,5,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,6,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,7,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,8,0,0,0,0,0,0,3,4,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,9,0,0,0,0,0,0,0,0,7,4,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,10,0,0,0,0,0,0,0,0,1,0,26,18,23,35,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,11,0,0,0,0,0,0,0,0,0,0,1,0,18,17,13,23,0,0,0,0,0,0,0,0,0,0
6620542,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,17,0,0,0,0,0,0,0,0,0,0
6620542,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6620542,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6620542,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620542,8,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,3,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,4,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,5,25,21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,6,3,2,18,22,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,7,0,0,4,2,13,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,8,0,0,0,0,4,1,14,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,9,0,0,0,0,0,0,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624468,8,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,4,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,5,20,16,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,6,0,0,20,34,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,7,0,0,1,0,37,31,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,8,0,0,0,0,4,5,21,23,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,9,0,0,0,0,0,1,2,0,34,28,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,10,0,0,0,0,0,0,0,0,2,2,29,30,11,13,0,0,0,0,0,0,0,0,0,0,0,0
6627608,8,11,0,0,0,0,0,0,0,0,0,0,0,2,28,22,9,16,0,0,0,0,0,0,0,0,0,0
6627608,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0,0,0
6627608,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6629499,8,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,4,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,5,19,25,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,6,2,1,20,20,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,7,0,0,2,1,27,22,13,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,8,0,0,0,0,2,0,15,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,9,0,0,0,0,0,0,0,0,17,15,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,10,0,0,0,0,0,0,0,0,0,1,18,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0
6629499,8,11,0,0,0,0,0,0,0,0,0,0,0,0,12,8,11,12,0,0,0,0,0,0,0,0,0,0
6629499,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,6,5,8,0,0,0,0,0,0,0,0
6629499,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,2,0,0,0,0,0,0
6629499,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5,6,0,0,0,0
6629499,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0
6630525,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0
6630525,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,4,1,0,0,0,0,0
6630525,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,18,4,0,1,0,0
6630525,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,22,3,49,75,0,2
6630525,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,60,65,52,71
6630525,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,70
6630525,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
6630525,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6635346,8,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635346,8,6,0,0,8,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635346,8,7,0,0,1,0,8,6,13,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635346,8,8,0,0,0,0,0,0,8,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635346,8,9,0,0,0,0,0,0,0,0,8,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635346,8,10,0,0,0,0,0,0,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,4,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,5,9,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,6,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,7,0,1,0,0,5,4,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,8,0,0,0,0,1,0,0,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636125,8,9,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,6,0,0,37,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,7,0,0,4,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,8,0,0,0,0,7,0,46,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,9,0,0,0,0,0,0,3,0,55,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,10,0,0,0,0,0,0,0,0,1,0,59,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
6639705,8,11,0,0,0,0,0,0,0,0,0,0,3,0,58,0,37,0,0,0,0,0,0,0,0,0,0,0
6639705,8,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0
6639705,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6642315,8,5,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642315,8,6,0,0,12,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642315,8,7,0,0,1,0,13,10,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642315,8,8,0,0,0,0,0,0,11,7,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642315,8,9,0,0,0,0,0,0,1,0,18,20,18,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6642315,8,10,0,0,0,0,0,0,0,0,0,0,24,24,29,31,1,0,1,0,0,0,0,0,0,0,0,0
6642315,8,11,0,0,0,0,0,0,0,0,0,0,1,0,39,27,35,40,5,4,0,0,0,0,0,0,0,0
6642315,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,37,138,166,5,3,0,0,0,0,0,0
6642315,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,117,160,159,5,3,0,0,0,0
6642315,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,142,117,127,165,1,6,0,0
6642315,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,140,103,65,79,3,3
6642315,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,48,55,51,107
6642315,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,36,44
6642315,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
6658337,8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,5,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,6,0,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,7,0,0,0,1,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,8,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,9,0,0,0,0,0,0,0,0,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658337,8,10,0,0,0,0,0,0,0,0,0,0,2,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0
6658337,8,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0
6658337,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6658682,8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,8,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,9,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,10,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6658682,8,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
6658682,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,2,0,0,0,0,0,0,0,0
6658682,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,3,1,0,0,0,0,0,0
6658682,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,2,0,0,0,0
6658682,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1,6,5,0,0
6658682,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,8,4,4
6658682,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,3
6658682,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6658682,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6659487,8,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659487,8,6,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659487,8,7,0,0,0,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659487,8,8,0,0,0,0,0,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659487,8,9,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,5,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,6,0,0,4,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,7,0,0,1,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,8,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,9,0,0,0,0,0,0,0,0,6,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6659984,8,10,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6659984,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
6661206,8,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,4,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,5,12,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,6,2,2,15,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,7,0,0,4,3,10,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,8,0,0,0,0,1,1,14,9,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,9,0,0,0,0,0,0,1,1,7,16,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,10,0,0,0,0,0,0,0,0,1,1,7,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0
6661206,8,11,0,0,0,0,0,0,0,0,0,0,3,1,6,7,3,4,0,0,0,0,0,0,0,0,0,0
6661206,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,2,0,0,0,0,0,0,0,0
6661206,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,4,2,0,0,0,0,0,0
6661206,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,2,0,0,0,0
6661206,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
6661206,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6667202,8,5,2,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667202,8,6,0,0,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667202,8,7,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667202,8,8,0,0,0,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667202,8,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,5,1,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,6,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,7,0,0,1,0,4,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,8,0,0,0,0,0,0,4,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673953,8,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,4,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,5,13,10,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,6,0,0,14,18,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,7,0,0,2,2,23,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,8,0,0,0,0,1,1,24,25,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,9,0,0,0,0,0,0,1,4,33,29,16,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,10,0,0,1,0,0,0,0,1,0,2,42,33,20,15,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,11,0,0,0,0,0,0,0,0,0,0,2,2,48,31,23,17,0,0,0,0,0,0,0,0,0,0
6674640,8,12,0,0,0,0,0,0,0,1,0,0,0,0,1,2,39,33,0,0,0,0,0,0,0,0,0,0
6674640,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6674640,8,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6674640,8,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6685172,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6685172,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6685172,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6685172,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6685172,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6685172,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0
6691147,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6691147,8,9,0,0,0,0,0,0,0,0,0,0,49,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6691147,8,10,0,0,0,0,0,0,0,0,0,0,29,28,32,56,1,0,0,0,0,0,0,0,0,0,0,0
6691147,8,11,0,0,0,0,0,0,0,0,0,0,1,0,31,40,35,45,0,0,0,0,0,0,0,0,0,0
6691147,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,29,18,26,0,1,0,0,0,0,0,0
6691147,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,7,17,20,2,0,0,0,0,0
6691147,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,24,24,0,0,0,0
6691147,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0
6699721,8,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699721,8,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699721,8,5,11,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699721,8,6,0,0,6,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699721,8,7,0,0,0,1,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699721,8,8,0,0,0,1,0,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699721,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,5,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,6,0,1,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,7,0,0,0,0,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,8,0,0,0,0,2,0,8,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717599,8,9,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6722396,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6722396,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6722396,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6722396,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0
6728715,8,3,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,4,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,5,53,28,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,6,3,1,50,33,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,7,0,0,6,7,30,29,16,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,8,0,0,0,0,4,2,32,18,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,9,0,0,0,0,0,0,1,1,23,18,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,10,0,0,0,0,0,0,0,0,4,0,15,26,8,9,0,0,0,0,0,0,0,0,0,0,0,0
6728715,8,11,0,0,0,0,0,0,0,0,0,0,3,1,17,12,11,6,0,0,0,0,0,0,0,0,0,0
6728715,8,12,0,0,0,0,0,0,0,0,0,0,0,1,4,1,14,19,4,7,0,0,0,0,0,0,0,0
6728715,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,4,4,0,0,0,0,0,0
6728715,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,7,0,0,0,0
